,Wikipedia movie ID,averageRating,numVotes
54862,3735715,6.4,373.0
54863,14435996,7.2,469.0
54864,22850820,5.3,1170.0
54865,33002563,5.2,101.0
54866,32726807,3.8,1192.0
54867,15464579,6.6,114.0
54868,1275430,7.7,3690.0
54870,92540,6.4,5463.0
54871,20614656,6.8,2243.0
54872,2073415,4.4,1348.0
54873,15122558,7.5,589.0
54874,16298384,7.7,708.0
54875,16698126,3.8,569.0
54876,24914720,5.3,8.0
54877,31156796,4.8,10.0
54878,3461760,7.1,9950.0
54879,11601018,6.6,432.0
54880,19962677,5.5,33.0
54881,8981929,6.5,1478.0
54883,4306224,6.8,25301.0
54884,9078819,6.9,168.0
54885,1660909,5.2,9849.0
54886,20533983,5.9,48.0
54887,23955940,4.9,470.0
54888,27073,8.1,72458.0
54889,15249127,7.7,428.0
54890,964721,6.1,74532.0
54891,9078818,5.6,111.0
54892,28379591,5.1,88.0
54893,9308648,7.2,718.0
54894,3377778,6.5,9348.0
54895,29869821,5.5,19.0
54896,11140795,7.8,397.0
54897,26430708,6.1,104.0
54898,18954071,5.5,677.0
54899,1346716,6.2,2712.0
54900,21849423,7.2,273.0
54901,25079536,5.2,1005.0
54902,28745159,4.9,31.0
54903,11440428,5.1,1335.0
54904,5529883,6.9,27150.0
54905,7236882,6.3,46.0
54906,1206401,5.8,471.0
54907,16915757,4.8,296.0
54908,19605841,5.9,666.0
54909,12587026,5.9,595.0
54910,29016501,5.3,234.0
54911,2420828,7.7,12.0
54912,1394726,5.6,18538.0
54913,73422,7.7,86859.0
54914,20319993,5.0,14.0
54915,31990882,6.9,76.0
54916,12501580,6.4,18.0
54917,3076239,4.7,293.0
54918,3741899,5.9,2649.0
54919,23831635,7.0,584.0
54920,24886719,6.6,606.0
54921,24224765,5.6,81.0
54922,12528152,6.9,2850.0
54923,1882179,6.5,228509.0
54924,17916735,5.8,65832.0
54925,12594455,5.2,1055.0
54926,22220025,4.0,10.0
54929,27498344,5.4,81.0
54931,19069276,4.8,170.0
54933,31155509,5.5,13.0
54934,26723579,6.3,332.0
54935,22140210,5.8,30.0
54936,22645209,7.9,100.0
54937,36396689,5.9,58.0
54938,228519,7.1,9796.0
54939,29836766,6.1,89.0
54940,32943273,7.7,50.0
54941,27952939,7.2,125.0
54942,30332612,4.8,20219.0
54943,26100091,5.9,222.0
54944,17177008,7.9,105.0
54945,14941770,5.8,743.0
54946,748902,6.1,3273.0
54947,8628520,6.2,56.0
54948,7513015,5.8,1178.0
54949,30658152,3.7,17.0
54950,770066,6.6,2282.0
54951,7529984,7.0,2518.0
54952,4013476,8.6,21.0
54953,14305173,7.4,1368.0
54954,1621292,7.0,5876.0
54955,33974279,7.9,178.0
54956,21832368,6.0,90.0
54957,23666606,4.2,13.0
54958,26360327,5.9,662.0
54959,32261299,6.6,2247.0
54960,14282688,6.6,32.0
54961,21447762,6.7,226.0
54962,4948256,7.6,7286.0
54963,547526,5.7,16193.0
54964,3932174,7.3,1356.0
54965,1099178,6.8,23189.0
54966,34877755,7.5,93.0
54968,28492671,6.8,240.0
54969,13837148,5.0,165.0
54970,31025131,7.2,8.0
54971,26865950,7.4,1072.0
54972,25091829,5.6,7818.0
54974,14410998,5.2,175.0
54975,33302599,5.5,90.0
54976,24140977,5.5,2001.0
54977,6056599,4.3,1240.0
54978,1405466,6.2,1530.0
54979,25137666,7.4,1881.0
54980,31309330,4.9,330.0
54982,76634,8.0,7318.0
54984,19325619,6.6,72.0
54985,4399799,7.7,830.0
54986,3895377,4.4,218.0
54989,748895,7.0,284.0
54990,24268484,6.3,401.0
54991,4150178,5.8,4430.0
54992,11795259,6.5,387.0
54993,6942315,5.0,256.0
54994,3859693,7.0,7665.0
54995,2479658,5.9,438.0
54996,511351,3.8,6229.0
54998,12178995,5.9,212.0
54999,5109871,7.8,18166.0
55000,7973636,6.8,170.0
55001,23909796,5.2,209.0
55002,13056460,4.7,65.0
55003,36018402,6.3,39.0
55004,26187736,6.6,11.0
55005,33896582,7.3,286.0
55006,32912072,5.8,8136.0
55007,35752295,4.9,33.0
55008,26705991,6.3,911.0
55009,22120518,6.2,232.0
55011,18689033,4.3,29.0
55012,3905441,6.2,275.0
55014,28753616,6.4,38.0
55015,9316735,6.5,1397.0
55016,817516,7.1,99244.0
55017,4021140,6.2,1011.0
55018,17386881,5.9,135.0
55019,29119330,7.0,1772.0
55020,34370916,7.3,9.0
55021,10460270,8.1,4693.0
55022,11260956,6.7,24.0
55023,10387685,6.9,3255.0
55024,18040146,5.0,319.0
55025,1591865,6.9,4428.0
55026,28821451,6.3,171.0
55027,4383316,5.4,49.0
55028,5733558,5.8,124526.0
55029,24329080,5.6,51.0
55030,23180138,5.3,118.0
55031,9006288,6.3,2152.0
55032,33528446,6.7,79.0
55033,4483482,6.1,3186.0
55034,6674887,6.2,222.0
55037,10213174,7.5,885.0
55038,25967434,4.1,993.0
55039,35863023,7.2,17.0
55040,9390544,6.3,123.0
55041,10871232,6.8,216.0
55042,12212399,6.8,1653.0
55043,7760868,7.2,6417.0
55044,12824962,6.0,99.0
55046,19606296,6.2,66.0
55049,29451566,5.3,163.0
55050,18496239,6.1,275.0
55051,26098891,4.5,554.0
55052,10018052,2.6,8.0
55053,3593188,6.6,593.0
55054,17825230,7.5,5719.0
55056,2134635,3.4,22985.0
55057,30886728,6.8,2150.0
55058,21753265,6.3,231.0
55059,1666550,6.5,7083.0
55060,16455553,6.3,294.0
55061,2100740,6.9,223.0
55063,28371359,3.3,28.0
55064,12932124,6.4,876.0
55065,20672258,5.9,210.0
55066,24379388,4.9,483.0
55067,24045017,6.2,109.0
55068,29652451,6.6,308.0
55069,1958815,6.3,1739.0
55070,3547149,5.1,1786.0
55071,9694615,6.3,180.0
55073,2669177,6.7,64.0
55074,1399836,7.8,3338.0
55076,32818099,5.5,187.0
55077,27947243,6.8,1556.0
55078,30351286,5.6,189.0
55079,33142877,6.1,1005.0
55080,3342111,7.4,4927.0
55081,25129766,5.5,228.0
55082,8484849,6.1,48.0
55083,16682941,6.3,4297.0
55084,36239136,7.5,104223.0
55086,23077560,6.1,1076.0
55087,309553,7.8,15782.0
55089,1186395,7.2,19599.0
55091,25924934,6.6,8690.0
55092,33032548,4.0,11.0
55093,8253290,4.4,304.0
55094,1236170,7.3,5287.0
55095,1614261,6.8,18416.0
55096,1499348,6.4,203162.0
55097,3672796,6.0,800.0
55098,21759671,7.3,1702.0
55099,34983946,6.5,103.0
55100,74966,7.0,7727.0
55101,11726204,6.9,31.0
55102,24681354,6.1,6921.0
55103,458890,3.3,19867.0
55104,960657,8.0,16870.0
55106,33509524,5.9,103.0
55109,10825132,7.6,40.0
55110,3300191,6.0,9070.0
55111,16767019,7.9,13357.0
55112,31320427,5.4,32.0
55113,9178375,6.3,268.0
55114,26459708,7.4,53.0
55115,11085004,5.5,1060.0
55116,9282967,8.7,10.0
55117,13927893,6.4,70.0
55118,26724000,4.6,206.0
55119,475496,8.1,7792.0
55120,7323532,7.1,72.0
55121,2507523,7.6,2331.0
55122,25404912,6.8,38.0
55124,27027207,6.6,15.0
55126,32034599,6.7,891.0
55127,26966982,5.7,2294.0
55129,19768919,7.5,2871.0
55130,6977496,7.0,2405.0
55131,6534317,7.2,10249.0
55132,3416335,6.9,2473.0
55133,23887068,6.6,10.0
55134,21857942,6.8,2118.0
55135,10722666,6.8,287.0
55137,8187258,5.3,1561.0
55138,31487646,4.9,46.0
55139,9307076,7.0,1547.0
55140,24844921,6.9,438.0
55141,28245273,5.9,17.0
55143,1623441,5.6,411.0
55144,25926482,7.3,288.0
55145,17657341,6.7,2859.0
55146,880056,5.6,160874.0
55147,8302293,6.1,2051.0
55148,22983782,3.4,133.0
55149,31639058,8.1,59.0
55150,26684475,7.6,19.0
55151,16264226,6.5,68058.0
55152,13156679,6.5,306.0
55153,8475191,5.0,9143.0
55154,19521304,6.3,249.0
55155,4732106,6.9,125.0
55156,2308701,7.8,336638.0
55157,24165842,6.0,158.0
55158,33087147,6.6,17.0
55159,1354757,6.7,69905.0
55161,19752168,6.3,28132.0
55162,13585472,7.3,1941.0
55163,11669482,3.7,2231.0
55164,20904041,5.5,40.0
55165,14910247,4.2,2265.0
55166,28887407,4.7,7.0
55167,4521534,8.1,13965.0
55168,31026727,6.8,23.0
55170,31307409,7.4,2667.0
55172,11956039,6.6,831.0
55173,32441022,6.3,102.0
55174,13069334,7.2,36446.0
55175,31552453,6.9,88.0
55177,15892858,8.4,33.0
55178,33156456,6.3,105.0
55179,31026301,5.6,15.0
55180,29472430,5.4,13.0
55181,6972775,7.1,1087.0
55182,2072768,6.7,2412.0
55184,3111594,7.7,15224.0
55185,9493464,7.1,643.0
55186,14185043,4.3,20.0
55187,33205530,5.3,59.0
55188,11055611,7.3,572.0
55189,29320666,5.4,1076.0
55190,12667164,6.5,1522.0
55191,25125167,4.1,2545.0
55192,26705857,5.7,66.0
55193,23742356,8.1,272.0
55195,18600327,3.2,1044.0
55196,1691460,6.4,3593.0
55197,19484295,6.8,60.0
55198,26729644,4.5,554.0
55199,1923480,6.5,13567.0
55200,26571536,5.8,1566.0
55201,27490693,9.2,26.0
55202,32932674,9.7,82545.0
55203,27645415,5.3,311.0
55205,12975947,8.5,14.0
55206,9557005,6.0,1658.0
55207,27148466,6.7,1251.0
55208,7694669,5.9,167893.0
55209,27049275,7.0,798.0
55210,12250909,8.5,61.0
55211,19755481,7.7,34392.0
55213,20334899,5.9,247.0
55214,27296052,6.2,231.0
55215,4989069,6.2,662.0
55216,25419009,4.3,167.0
55217,13650555,7.9,15.0
55218,31113422,6.9,33.0
55220,5790961,8.3,46.0
55221,24652315,5.8,46.0
55222,31215557,6.6,425.0
55223,1368785,5.4,17799.0
55224,23839615,5.8,14.0
55225,13385538,8.2,19.0
55226,1224344,7.2,8551.0
55227,2951866,5.9,5501.0
55228,16901157,6.6,1210.0
55229,2195842,6.2,19807.0
55230,25477089,6.2,252.0
55231,14488825,7.0,355.0
55232,26146198,5.7,222.0
55233,3787708,5.4,11264.0
55234,29783609,5.8,65869.0
55235,1976316,7.0,337.0
55236,33492942,5.0,47.0
55237,17373784,6.8,30.0
55238,280976,5.7,3648.0
55239,30862115,6.3,563.0
55240,15070841,5.6,3099.0
55241,21172552,5.1,86.0
55242,6565567,7.0,2056.0
55243,8479063,6.3,944.0
55244,31581655,7.4,19.0
55245,9103839,5.7,122.0
55246,8783864,8.3,1772.0
55247,3373582,7.3,825.0
55248,1604763,6.5,12275.0
55249,17608189,6.8,719.0
55250,14729114,6.7,166.0
55251,77605,6.7,1512.0
55252,6156561,5.4,470.0
55253,2186181,6.0,174.0
55254,31153532,7.7,26.0
55255,11987078,6.4,457.0
55256,28646062,6.0,373.0
55257,27885347,6.1,2811.0
55258,5474325,6.1,2077.0
55259,26885889,7.6,141.0
55260,5276217,7.5,5323.0
55261,171588,7.2,37019.0
55262,9678533,7.9,1442.0
55263,26049320,6.3,30.0
55264,32198884,6.3,64.0
55265,33231905,6.0,627.0
55266,9331983,4.7,59.0
55267,213015,5.4,9.0
55268,24156795,6.5,101.0
55269,23691324,5.7,284.0
55271,1394579,6.4,67231.0
55272,1047834,7.2,34743.0
55273,32809573,7.7,7.0
55274,24607828,3.5,281.0
55275,12138953,7.6,10.0
55276,3626474,6.9,26.0
55277,14385804,6.5,82.0
55279,8408054,7.5,1078.0
55281,26165523,6.5,219.0
55282,4122840,4.1,9737.0
55283,7173935,6.2,246.0
55284,26549967,6.6,242.0
55285,9001684,7.0,84.0
55286,10892479,6.2,347.0
55287,28385167,6.9,709.0
55288,2367298,6.8,948.0
55289,93760,5.1,76368.0
55290,68485,8.2,1089720.0
55291,19012797,6.9,96.0
55293,9220482,3.1,609.0
55296,31953707,5.2,741.0
55297,5866831,8.4,5554.0
55298,20600033,6.4,231.0
55299,32827405,5.2,162.0
55300,8023659,5.4,12504.0
55302,101899,6.7,130.0
55303,2995876,4.9,23935.0
55304,20903151,4.7,28.0
55305,26374564,5.1,56.0
55306,33935867,6.3,5435.0
55307,17176702,6.5,162.0
55308,10173459,6.2,6209.0
55309,2274938,6.1,80332.0
55310,20817399,6.3,11.0
55311,3069436,5.9,1149.0
55312,815934,7.0,34218.0
55313,9524905,8.2,54.0
55314,985064,6.3,9404.0
55316,9122309,6.6,1727.0
55317,17188583,7.6,7184.0
55318,22169427,6.8,173.0
55319,21343910,5.4,120.0
55320,33183721,6.5,20657.0
55322,3232694,7.5,5371.0
55323,22088384,5.8,1639.0
55324,12848514,5.2,2867.0
55325,29220422,6.8,200.0
55326,20428024,6.0,173.0
55327,4566179,7.0,736.0
55328,12629555,6.1,1713.0
55329,961459,3.7,1020.0
55332,29522961,5.2,215.0
55333,16053937,3.6,54.0
55334,24085257,5.8,157.0
55335,25981676,8.0,738.0
55337,10106919,5.2,2697.0
55338,3850268,7.5,11872.0
55341,33860411,7.8,65.0
55342,19689718,5.8,57.0
55343,16927051,6.5,980.0
55344,31156877,4.9,262.0
55345,28118579,6.3,64.0
55346,2681496,7.2,491.0
55347,9083684,4.8,12.0
55348,1475914,6.8,568.0
55349,6692620,6.1,938.0
55350,3561650,6.6,625.0
55351,5512611,6.7,128.0
55352,3653844,7.8,10654.0
55353,948337,7.9,80974.0
55354,31323130,6.8,14.0
55355,23150946,7.6,24722.0
55356,18784606,6.3,203.0
55359,25289777,6.9,967.0
55360,3815462,5.6,4169.0
55361,3729760,6.5,664.0
55362,31063644,6.5,22.0
55364,15164865,7.4,419.0
55365,23666727,4.7,129.0
55366,14738953,7.2,358.0
55367,10000174,6.3,81.0
55368,17901688,7.3,109.0
55369,5957019,7.3,57.0
55370,15048713,6.6,14.0
55371,34519596,6.2,42.0
55373,22600179,7.0,115.0
55374,10368207,6.9,94.0
55375,31857098,7.3,17.0
55376,12694954,5.8,165.0
55377,23975295,5.4,371.0
55378,183061,5.5,25686.0
55379,24549683,6.0,395.0
55380,32942781,5.6,142.0
55381,6020979,7.2,511.0
55382,22720246,6.4,20.0
55383,28510405,6.8,450.0
55385,2610276,5.9,2045.0
55386,35004972,6.5,58.0
55387,24202400,7.4,38.0
55388,11547073,4.8,170.0
55389,3868321,6.0,516.0
55390,24630747,5.4,8.0
55391,17571858,7.1,1718.0
55392,34602448,5.2,18.0
55393,24513830,7.3,1444.0
55395,11657781,6.1,150.0
55396,20721001,5.9,66.0
55397,2150615,6.0,61849.0
55398,10053804,7.3,331.0
55399,12646576,7.2,6912.0
55400,12739295,7.5,696.0
55401,22581010,3.2,186.0
55402,22643939,3.6,11.0
55403,10675370,5.7,3072.0
55404,4766483,7.3,8209.0
55405,11789084,6.2,3457.0
55406,8466260,6.3,611.0
55407,17680639,6.5,1556.0
55408,7677968,5.1,6177.0
55409,19918289,5.8,71.0
55410,30786877,5.4,8765.0
55411,28066231,6.6,187.0
55412,28199463,5.8,344.0
55414,22933438,5.1,8431.0
55416,3244159,7.5,2977.0
55417,4562661,6.0,771.0
55418,17608441,3.2,1472.0
55419,11484373,7.1,1381.0
55420,30818824,7.6,56.0
55421,35641677,7.8,17.0
55422,63504,8.0,111129.0
55423,21547263,5.6,373.0
55424,33648539,7.0,212.0
55425,3470969,6.4,35627.0
55426,25849276,5.4,15.0
55427,31499647,6.7,8086.0
55428,365025,6.7,18751.0
55429,4313900,5.4,22.0
55430,31685356,7.7,1992.0
55431,18613738,5.6,192.0
55432,20357711,5.0,22.0
55433,12761613,6.3,298.0
55435,9574476,7.2,944.0
55436,8203141,7.5,2305.0
55437,12204792,6.4,133.0
55439,12330943,6.5,549.0
55440,28249206,5.3,204.0
55441,11589529,6.2,485.0
55443,9094650,6.0,123.0
55444,24436496,5.2,3637.0
55446,16850915,7.2,607.0
55447,24121577,6.3,214.0
55448,31920251,5.6,774.0
55450,17231552,7.7,258.0
55451,5227373,6.3,902.0
55452,313010,6.5,194.0
55453,5088388,7.7,2187.0
55454,29114879,7.5,2242.0
55455,9773778,6.9,29.0
55456,4664213,5.9,85.0
55457,10538836,2.9,1220.0
55458,25674757,6.0,182.0
55459,31009832,5.5,214.0
55460,34771652,4.2,142.0
55461,21487398,7.1,940.0
55462,2372920,6.5,30857.0
55463,1985184,7.8,9080.0
55464,22855953,4.9,115.0
55466,26875551,6.6,104.0
55467,31132732,3.9,28.0
55468,21437273,5.5,3774.0
55469,23691171,6.0,163.0
55470,31091694,5.4,172.0
55471,32872881,6.2,10.0
55472,427173,5.4,46.0
55473,20949687,6.9,136.0
55474,6684371,4.5,1160.0
55475,19316976,7.6,16.0
55476,32775316,7.6,87.0
55477,33366408,7.1,554.0
55478,31723861,4.9,76.0
55480,33564741,5.2,1249.0
55481,30626576,6.5,641.0
55482,5078055,4.1,233.0
55483,20886980,7.4,23.0
55484,23943237,5.0,204.0
55485,11219515,3.0,214.0
55486,32777421,5.2,37.0
55487,451817,6.6,1574.0
55489,9264808,6.5,624.0
55491,19174486,5.0,286.0
55492,24713061,6.4,764.0
55494,35493761,6.8,674.0
55496,18855425,5.9,675.0
55498,10359436,5.7,21.0
55499,5865566,6.5,7187.0
55502,10270809,6.7,3514.0
55504,1059662,7.9,9182.0
55505,3769721,6.3,3125.0
55506,14865130,6.9,4170.0
55508,24077046,6.5,482.0
55509,20677580,7.2,397.0
55510,25509697,5.6,351.0
55511,35834719,6.8,146.0
55512,6146439,4.9,5305.0
55513,30928797,5.0,302.0
55515,1365451,6.8,1255.0
55516,31213324,6.4,52.0
55517,535971,6.8,96345.0
55518,29606619,5.9,883.0
55519,28463378,5.1,18.0
55520,12281413,6.2,3232.0
55521,1304986,6.8,23744.0
55522,36449472,6.9,4422.0
55523,8192128,5.2,256.0
55524,20496833,6.0,147.0
55525,8867686,6.2,461.0
55526,2768141,5.9,6975.0
55527,9997838,7.2,12.0
55528,19301461,6.5,17872.0
55529,33479342,7.2,1443.0
55530,11594316,5.6,872.0
55531,8733905,6.0,416.0
55532,24286446,6.3,86.0
55533,21734872,5.4,57.0
55534,7713534,6.1,125.0
55536,21825241,7.3,142.0
55537,1815267,5.0,1414.0
55538,7661495,5.4,2522.0
55539,22240282,7.3,1687.0
55540,27971093,5.7,179.0
55542,3701905,6.6,245885.0
55543,2378574,6.8,5339.0
55544,18822967,5.6,94.0
55545,20328646,4.1,1265.0
55546,34405687,5.5,49.0
55547,17379008,6.0,147.0
55549,26048675,4.6,459.0
55551,654530,7.5,186985.0
55552,1256990,6.7,102383.0
55553,21734367,3.5,263.0
55554,6203432,6.2,320.0
55555,6920292,6.2,7027.0
55556,11091805,7.6,96.0
55558,26013069,5.3,155.0
55559,234537,7.3,350802.0
55560,9997850,5.7,73.0
55561,28361331,5.2,33.0
55562,24104622,6.6,767.0
55564,16479340,7.8,15.0
55565,17656771,6.1,58.0
55566,22538938,7.5,27761.0
55568,7302414,7.6,734.0
55570,2283532,6.1,22401.0
55571,27758794,5.4,31.0
55572,20904654,4.4,9.0
55573,10155579,6.2,2496.0
55574,18166884,8.0,51.0
55575,8509224,6.5,811.0
55576,22284927,5.1,1431.0
55577,73497,5.8,657.0
55578,29128744,7.0,93.0
55579,11141728,6.6,60.0
55580,6551171,4.7,51863.0
55582,4941332,4.2,521.0
55583,5367617,7.2,7042.0
55584,5596698,6.6,191.0
55585,2853589,6.3,1789.0
55586,6814883,5.0,601.0
55587,36574570,6.3,91.0
55588,13018737,6.0,182.0
55589,5177221,6.1,130.0
55590,10784924,6.2,266.0
55591,24006427,7.9,3931.0
55592,11141732,7.0,66.0
55593,3509663,7.5,31317.0
55594,9273369,4.8,505.0
55595,33008520,4.9,1939.0
55596,25862453,6.1,2758.0
55597,37322106,6.7,59827.0
55598,20986251,6.3,75.0
55600,12535147,4.8,659.0
55601,33581815,7.6,11.0
55602,11767086,6.7,17.0
55603,30254255,4.4,12.0
55604,956598,7.4,43243.0
55605,4286797,7.5,23.0
55607,4006045,5.8,3364.0
55608,2530760,6.5,437.0
55609,11141736,5.1,35.0
55610,22643810,5.9,13.0
55611,36197495,5.4,338.0
55613,31026331,7.0,26.0
55615,33902317,8.6,9.0
55616,442675,6.6,24239.0
55618,31029482,7.6,37.0
55619,32607519,5.1,180.0
55620,33828934,4.7,120.0
55621,18516420,6.1,493.0
55622,7816820,6.7,771.0
55623,3070954,6.1,43650.0
55624,1068346,6.8,24.0
55625,3601932,7.2,273.0
55626,5096899,5.9,119.0
55627,2886835,6.7,2618.0
55628,28763748,5.0,62.0
55629,3582357,2.3,108.0
55630,4321709,6.6,1854.0
55631,32946267,7.4,79.0
55632,3756621,6.0,1371.0
55634,6268880,6.7,101043.0
55635,32878915,5.8,1241.0
55636,788543,4.9,25253.0
55637,32946101,7.6,52.0
55638,32946163,7.3,87.0
55639,10505379,3.8,1623.0
55640,1971532,6.7,7799.0
55641,24732676,6.4,1233.0
55642,23755411,7.4,37.0
55643,16614458,8.1,626.0
55644,6036884,5.3,49.0
55645,3698195,6.1,26748.0
55646,14498428,3.2,236.0
55647,8471717,7.4,5184.0
55648,2423367,5.9,8822.0
55649,34317793,6.0,24880.0
55651,27376549,6.7,6405.0
55652,22712364,6.2,50703.0
55653,5202494,6.3,797.0
55654,20296858,7.4,111.0
55655,2160347,7.5,213.0
55656,10000072,6.3,19.0
55657,6793514,5.0,217.0
55658,9916253,1.7,12.0
55659,26209823,6.4,364.0
55660,31197060,4.8,9.0
55661,16276017,5.0,347.0
55662,12106229,3.9,265.0
55663,24046280,7.6,9.0
55664,33382526,7.9,206.0
55665,23961445,6.8,23.0
55666,3202250,6.8,2728.0
55667,8102390,6.7,1434.0
55670,9916263,5.5,20.0
55671,31026437,5.1,88.0
55672,26183040,7.0,3913.0
55673,8471712,7.6,727.0
55677,3333934,7.5,26.0
55678,29739159,5.9,314.0
55680,12118683,6.6,1145.0
55681,32946364,5.6,25.0
55682,18918743,7.0,1141.0
55683,1971531,7.3,10804.0
55684,35904399,5.8,11.0
55685,24791130,5.2,5497.0
55686,28459589,5.7,367.0
55687,7680299,7.8,72.0
55688,7815982,6.4,753.0
55689,32190033,6.5,478.0
55691,35987367,7.1,1005.0
55692,2181853,6.0,24.0
55693,26799379,7.8,46.0
55694,13909643,7.3,29.0
55695,2490751,6.0,800.0
55696,32754139,3.9,460.0
55697,22657941,8.0,446.0
55699,25751926,5.5,369.0
55700,28796355,4.4,196.0
55701,6238379,4.8,158.0
55702,26633434,7.7,8.0
55703,11469460,6.9,1911.0
55705,31613464,7.1,987.0
55708,2544021,5.9,1464.0
55709,9093089,8.1,94.0
55710,7455302,5.3,67.0
55711,20396192,6.4,30.0
55712,28460728,6.9,4063.0
55713,18156174,4.6,267.0
55714,23244306,3.8,444.0
55715,5990955,6.2,692.0
55716,2976581,6.2,248.0
55718,16750096,4.3,448.0
55719,8620341,6.5,998.0
55720,17930300,8.0,2021.0
55721,34364391,4.2,1894.0
55722,9976763,6.9,582.0
55725,9426146,6.8,24.0
55726,20951471,5.0,16.0
55727,26009758,4.5,776.0
55728,10575737,7.0,473.0
55730,19137536,5.7,20.0
55731,16345509,6.7,460.0
55732,22173828,6.6,6128.0
55733,3415971,6.9,22.0
55734,27426271,7.5,10.0
55735,11250583,6.3,895.0
55736,17546816,5.6,30.0
55737,20679676,5.2,239.0
55738,20855443,6.0,141.0
55739,2922060,8.4,13.0
55740,5871901,6.1,3561.0
55741,28373914,7.2,64.0
55742,22944765,5.6,29.0
55743,13375607,6.4,21.0
55744,900231,7.2,180420.0
55745,27200896,5.0,643.0
55746,21264249,6.2,335.0
55747,28418592,7.4,250.0
55748,32076460,6.4,42.0
55749,21029252,5.0,22408.0
55751,12528729,2.8,259.0
55752,4110064,7.7,276.0
55753,6302852,6.3,102.0
55754,23700048,6.4,92.0
55755,29380772,5.0,58.0
55756,31381839,6.4,1498.0
55757,1367497,5.7,521.0
55758,20611248,6.0,373.0
55759,3445763,7.7,14.0
55760,18982622,5.2,4216.0
55761,13819863,4.7,583.0
55762,2325197,5.3,8940.0
55763,24460184,5.5,25.0
55764,22179566,5.6,149.0
55765,386124,6.3,33999.0
55767,15908338,7.8,9761.0
55768,7290009,6.9,15.0
55769,25366879,7.8,115.0
55770,26903903,7.2,31.0
55771,20961147,6.0,693.0
55772,2809683,7.1,18466.0
55773,2108325,5.9,95.0
55774,9426139,6.7,241.0
55775,28138586,6.1,214.0
55776,20149505,7.1,1544.0
55777,28911662,7.3,43.0
55778,22100242,6.3,789.0
55779,2457278,6.6,34906.0
55780,10404153,5.7,225.0
55781,803813,7.2,2808.0
55783,31925768,5.8,125.0
55784,32538811,6.5,539.0
55785,3608606,7.4,131.0
55786,24063301,5.7,39.0
55787,30268146,6.3,84.0
55788,1274324,6.4,89405.0
55789,23496932,6.7,27.0
55790,2921355,5.7,2127.0
55791,8557673,6.5,1797.0
55794,16686744,5.0,839.0
55795,24152116,5.6,23.0
55796,11401326,7.8,651.0
55797,5639292,3.5,144.0
55798,33278967,6.0,271.0
55799,1223684,7.8,58571.0
55801,39311,8.0,172965.0
55802,19490640,7.6,1031.0
55803,20599779,6.4,225.0
55804,29785,7.4,363640.0
55806,25895392,6.7,83.0
55807,25080990,5.7,580.0
55808,26546695,6.8,945.0
55809,24008761,7.1,12.0
55810,32163284,5.0,19.0
55811,25946368,5.5,716.0
55812,698242,4.5,14.0
55813,24346683,5.0,339.0
55814,5248778,8.1,1891.0
55816,10394260,6.5,560.0
55817,6457618,6.1,331.0
55818,18938811,4.6,1044.0
55819,15868613,6.4,7.0
55820,31268917,5.2,538.0
55821,18412724,6.2,238.0
55822,20581432,6.5,19.0
55823,7185465,6.8,1914.0
55824,570279,5.7,8747.0
55825,26315867,6.4,1987.0
55826,4853040,6.4,1685.0
55827,19096627,6.1,131.0
55828,13291774,5.9,23.0
55829,3700806,5.5,578.0
55830,10499070,7.6,50.0
55831,31704347,6.7,38.0
55832,11595327,7.4,9.0
55833,7124067,6.0,4411.0
55834,20681361,7.2,38.0
55835,6123971,6.5,15892.0
55836,10822975,8.0,526.0
55837,31470462,7.0,50.0
55838,22644984,6.9,138.0
55841,6299822,7.3,3632.0
55842,26267583,6.7,625.0
55843,7951528,6.4,778.0
55845,31165097,5.2,151.0
55846,154693,7.3,1570.0
55848,10090252,5.5,641.0
55849,10649757,6.2,1042.0
55850,4302862,6.2,7617.0
55851,24328770,7.6,24753.0
55852,33625668,7.4,37.0
55855,22644900,8.6,51.0
55856,21781598,7.4,893.0
55857,13759380,5.9,1299.0
55858,24323324,3.1,732.0
55859,29203277,6.3,148.0
55860,14906786,6.4,82.0
55861,21510686,6.1,2136.0
55862,6790301,8.2,419.0
55863,28067194,6.2,271.0
55864,6718040,7.2,249.0
55865,33063797,6.7,1783.0
55866,5117656,7.2,19634.0
55867,36814246,7.3,130414.0
55868,23123057,6.7,3114.0
55869,35723380,6.4,468.0
55870,7532215,7.2,1074.0
55871,26748268,7.0,343.0
55872,5184523,6.4,1275.0
55873,3515134,1.5,523.0
55875,26949434,7.0,57.0
55876,6795082,4.0,341.0
55878,15938404,6.7,190.0
55879,14294719,6.1,628.0
55880,5887128,7.4,106.0
55881,8077348,3.5,182.0
55882,27496072,6.7,371.0
55883,18959676,7.9,108.0
55884,25672912,6.8,62.0
55885,28285691,7.0,391.0
55886,25945204,2.0,2268.0
55887,6031488,5.5,648.0
55888,35774631,6.4,26.0
55889,5860215,7.2,235.0
55890,11446199,7.6,344.0
55891,13571677,4.5,1848.0
55893,17605459,6.2,440.0
55894,8541082,2.2,229.0
55895,35203949,6.7,8.0
55896,14085200,8.1,555.0
55900,8935514,7.3,14.0
55901,4446736,4.7,3601.0
55903,2246413,4.9,61.0
55904,1850963,7.5,6.0
55905,19093517,6.3,273.0
55906,79848,7.5,4708.0
55907,2016956,6.6,4332.0
55908,23282474,8.2,105.0
55909,8356458,7.9,360.0
