wikipedia_movie_id,Director,Gender
15242615,Lucio Fulci [ 1 ],M
23952807,Nick Broomfield,M
454237,Boris Sagal,M
22097562,Gordon Flemyng,M
9551038,John Frankenheimer,M
2914693,Billy Wilder,M
9779574,Harold Young,M
31722286,Philip Moeller,M
2011045,K. Raghavendra Rao,F
30077600,Ryan Carroll [ 1 ],M
26640913,Henry Hathaway,M
6738041,Noel Black,M
8704124,Lucy Walker,F
1614042,Robert Siodmak,M
254274,William Peter Blatty,M
923518,Ray Enright Busby Berkeley (musical numbers),M
8280078,Damon Dash David Daniel,M
952354,Douglas Hickox,M
32126486,Jay Anania,M
13252298,René Clair,M
6447256,Allan A. Goldstein,M
21816045,Richard Wilson,M
143834,Franklin J. Schaffner,M
26682986,Oswald Mitchell,M
736200,Harold Ramis,M
250699,John Boorman,M
25202309,So Yong Kim,F
29617628,P. Padmarajan,F
18123554,Charles Vidor,M
32907200,Roland Stavely,M
31845908,John Gray,M
10625487,Giuseppe Bennati,M
12902178,Farhad Mann,M
26614055,Swathi Bhaskar,F
8407597,Charles M. Jones,M
3748536,Rakeysh Omprakash Mehra,M
2356721,Ken Finkleman,M
2706065,Terence Young,M
1623500,Thomas J. Wright,M
33025445,J. Walter Ruben,M
1602002,Henry Bean,M
17102262,John Walker,M
9382287,John Ford,M
29832034,Alberto Bevilacqua,M
2378040,Tony McNamara,M
11142076,I. V. Sasi,M
35605933,Pascal Rabaté,M
6552222,Edgar G. Ulmer,M
2059734,Christian McIntire,M
32047926,Kilian Manning,M
2670216,Irving Pichel,M
24094638,Julien Duvivier,M
8906198,Enrique García Velloso,M
1421510,Todd Rohal,M
195246,Mel Gibson,M
23994350,Jed Weintrob,M
26458372,Pierre Clémenti,M
6212119,Lloyd Kaufman Michael Herz,M
24600431,Norman Jewison,M
33142036,Nick McAnulty,M
22824499,Christian E. Christiansen,M
33508772,T. Rama Rao,F
4803382,Jordan Susman,M
1988341,Dean Paras,M
36393914,Franco Castellano Giuseppe Moccia,M
2977312,Anthony Abrams Adam Larson Broder,M
7185595,John Duigan,M
9522233,V. Priya,F
14408606,Damiano Damiani,M
5670572,Michael Davis,M
255858,Peter Howitt,M
27232037,Jack Raymond,M
11142074,Robert McKimson,M
25072014,Kenji Misumi,M
29852377,Miles Mander,M
28256054,Patrick Yau [ 1 ],M
19891285,Giorgio Capitani,M
28074744,Melville Shyer,M
5379364,Paul Gross,M
27110908,Andrew L. Stone,M
33435391,J Om Prakash,M
600132,John Ford,M
16737036,Fred Avery,M
18420153,Kim Sang-man,F
33436094,Mangal Chakraborty,M
5990408,Hal Walker,M
2093556,Terence Fisher,M
31306224,Allan Moyle,M
5177130,Manmohan Desai,M
1637470,Kathryn Bigelow,F
8780871,David Gonella,M
101408,Michael Almereyda,M
4603146,Jim Kouf,M
32566584,Jonathan Newman,M
24324001,Danny Roth,M
9232034,Raoul Walsh,M
2571845,Ewald André Dupont,M
27646255,Jang Hoon,M
2061608,Stephen Judson,M
7398707,Johnnie To,M
33550225,Raj Kapoor,M
20928397,Hawley Pratt,M
14160863,John Farrow,M
165289,John Musker Ron Clements,M
13830536,Hiroshi Inagaki,M
1811116,Daniel Stern,M
16663872,Jon Rosten,M
3070849,Pete Walker,M
1091625,Isao Yukisada,M
22697633,Kaushik Ghatak,M
26710035,Donald Gallaher,M
18316313,Amy Waddell,F
16207125,Phil Jutzi,M
1047712,Lo Wei Wu Chia-hsiang,M
1588102,Oliver Parker,M
4983711,Anatole Litvak,M
29586434,Albert Herman,M
3032467,Franco Manera,M
17246953,Arthur Lubin,M
1238874,John Sayles,M
901563,Hart Bochner,M
5003508,Eran Riklis,M
4559105,John Warren,M
29673906,Sam Shepard,M
190392,Daniel Mann,M
5295514,Richard Fleischer,M
28948643,Leigh Scott,M
16477359,Terry Loane,M
29832117,Mehdi Ben Attia,M
25483985,LeVar Burton,M
25490711,Mario Costa,M
30864954,Sanjay Gupta,M
24733702,Alexander Sokurov,M
11872272,Joe Gayton,M
22360971,Mauro Bolognini,M
2772250,Rodman Flender,M
3572176,Nicholaus Goossen,M
8696875,Brian Corder,M
2167727,Dale Launer,M
142822,Alfred E. Green,M
24840023,Herman Yau,M
11025998,Mario Bava,M
24677331,Don Taylor,F
11217536,J. Om Prakash,M
20494400,Henry Edwards,M
18158187,John M. Stahl,M
27420928,Herbert Mason,M
958387,Greydon Clark,M
9032648,Zoltan Korda,M
17515227,Harry Revier George M. Merrick,M
30780741,Nick Grinde Edward Dmytryk (uncredited),M
3325423,Isao Takahata,M
28925419,Cornel Wilde,M
9854020,Michael Curtiz,M
4441396,Quang Dung Nguyen,M
15687340,Louis J. Gasnier William Parke,M
1801543,Henry King,M
14224404,Bryan Forbes,M
5725629,Oliver Stone,M
28925614,George Pollock,M
14372291,Mario Bava,M
443917,Bart Freundlich,M
27420347,Frank Lloyd,M
13889652,Nasri Cheppy,M
4179175,John Putch,M
1033721,Nick Love,M
18968064,Liliana Cavani,F
8922034,Bob Decout,M
12225994,George Bessudo,M
32144036,Alex Barrett,M
2001887,Bruce Paltrow,M
20420875,Sam Taylor-Wood,M
10193848,Brett Leonard,M
33509284,Sam White,M
4343733,Gerald Thomas,M
13235461,Lewis Teague,M
1963987,Robert Pirosh,M
20475120,Bernard Vorhaus,M
26601629,Håkon Liu,F
2525087,Ralph Bakshi,M
13048288,Charles Band,M
2268585,Jack Nicholson,M
27665775,Andrew Sinclair,M
30555534,Dragan Bjelogrlić,M
19815384,Erik Balling,M
25625475,Michael Miller,M
18769096,Brian Yuzna,M
675790,Rod Daniel,M
26111450,Siddharth P. Malhotra,M
26266036,Laura Poitras,F
1591994,Frank Perry,M
4738713,John Guillermin,M
30231552,Sam Newfield,M
7767292,Park Chul-soo,M
9463801,Buster Keaton,M
8391403,Ron Underwood,M
20181491,Tim Burton,M
22590614,Walerian Borowczyk,M
3725503,Takashi Miike,M
6097521,William Nicholson,M
34610846,Margarida Gil,M
2456941,Richard Sale,M
133672,Arthur Ripley,M
10034470,Joseph Vasquez,M
26763974,Robert M. Young,M
2821964,Irvin Kershner,M
8611306,Kit Ryan,M
17628177,Mark Whiting,M
3085027,Andre de Toth,M
24147327,William Dieterle,M
2675881,Arthur Lubin,M
31683286,David Hare,M
26208121,Julio DePietro,M
15461990,Andy Milligan,M
13938920,Joseph Newman,M
23445339,Phil Griffin,M
68145,Alan Crosland,M
593927,Jules Dassin,M
21006677,Albert S. Rogell,M
20546667,Sidney Franklin,M
5399266,Georgiy Daneliya,M
4073694,Gerry O'Hara,M
793025,Mathieu Kassovitz,M
13192260,Matt Williams,M
18066729,Yasuo Furuhata [ 1 ],M
25418242,Mahesh P. Sreenivasan,M
35870085,Harjit Singh Ricky,M
31155038,Ramu Kariat,M
3182419,V. G. Samant,M
25350982,Robert Iscove,M
32286723,Anthony Mann,M
22610527,Kris Koenig,M
33002331,Hrishikesh Mukherjee,M
19375225,Robert F. McGowan,M
24678269,L. V. Prasad,M
358688,Tad Stones,M
25517880,Michael Emanuel,M
21706098,Francisco Regueiro,M
35932404,Vijay Sadanah,M
7997548,Harry Bradbeer,M
24794675,Fernando Eimbcke,M
358684,Toby Shelton Tad Stones Alan Zaslove,M
28326873,Melanie Rodriga,F
6630151,Mamoru Oshii,M
17824168,Fred Niblo,M
64004,Bryan Singer,M
10375432,Pedro Costa,M
2513630,Albert Pyun,M
646009,Frank Marshall,M
17181765,Ng Woon,M
5576958,William Sterling,M
24331848,Antonio Margheriti,M
8341424,Carlos Portugal,M
18638294,Alice O'Fredericks Grete Frische,F
25548266,Srinivas Raga,M
10799612,Mario Monicelli,M
574725,Andrew V. McLaglen,M
23372087,Omar Hossam,M
3444797,John Milius,M
19952219,Muriel Box,F
33027963,Mitch Marcus,M
2157292,Laurence Dunmore,M
15452336,Wilfred Lucas Henry MacRae,M
14648489,Carlo Lizzani,M
23773396,Sinclair Hill,M
845403,Robert Wise,M
9959734,Lew Landers,M
9088038,William A. Seiter,M
2917039,George Roy Hill,M
6210757,Francis Leclerc,M
15194448,Claude Sautet,M
1001727,Will Hay Basil Dearden,M
21878991,Antonio del Real,M
10890584,Mohan Kumar,M
29759177,Sam Newfield,M
6609513,Eric Mueller,M
35605036,Kodi Ramakrishna,F
32603975,Michael Scott,M
31035865,Mohit Suri,F
3680736,Roy Del Ruth,F
13613521,Clarence Brown,M
16673820,Paul Dinello,M
10394592,Edward Sloman,M
145445,Jacques Demy,M
15577804,Jerry Lamothe,M
16668626,David Michael Latt,M
410832,Luis Llosa,M
1553031,Wong Jing,M
7922200,John Flynn,M
35587321,Dennis Devine,M
221858,Wong Kar-wai,M
1198018,William Friedkin,M
14489554,Mario Zampi,M
7767619,Derek Yee,M
1059630,Yasujirō Ozu,M
847589,Audrey Wells,F
76394,Sydney Pollack,F
15468363,Otis Turner,M
15281528,Monty Banks,M
17020080,Cristian Nemescu,M
3997734,Keenen Ivory Wayans,F
10048887,David Beaird,M
18714988,Mel Welles,M
740989,Norman Taurog,M
9252149,Richard Thorpe,M
14265334,Sherman A. Rose,F
3769756,Carroll Ballard,M
36062838,James Cruze,M
2881616,Allison Anders,F
2255067,Stephen Kessler,M
7834545,Takashi Ishii,M
19271127,Greg Marcks,M
14474214,Darin Ferriola,M
19817250,Herbert Glazer,M
27925323,Cullen Hoback,M
488210,Paul Currie,M
17460495,Michael Curtiz,M
4377259,Jeff Stein,M
7580527,Wendy Toye,F
24226727,Michael Curtiz,M
4737902,Jason Kulbel Rob Walters,M
11151341,Hrishikesh Mukherjee,M
21966047,Zalman King,M
629350,Ron Howard,M
4527849,Louis De Rochemont,M
4127881,John N. Smith,M
30627321,Fritz Kiersch,M
11901968,Paul Andresen,M
11524361,Jennifer Leitzes,F
12917721,Charles B. Pierce,M
33725948,Luis Sérgio Person,M
284525,Peter Lord Nick Park,M
6421844,Allan Arkush Joe Dante,M
32101044,Joseph Santley,M
27042279,Herbert Mason Maude T. Howell (asst.),M
15552087,Robert F. Hill,M
9477224,Carlos Enrique Taboada,M
27674266,Peter Duffell,M
12118772,Eric Tsang,M
5081408,Norman Taurog,M
5093840,Peter Mettler,M
506119,Steven Soderbergh,M
15769886,Matt Cunningham,M
5093828,William Dieterle,M
18933002,Jonas Pate,M
24644833,Harry Edwards,M
8448301,Richard Pearce,M
16963806,Amar Choudhury,M
164376,Hal Ashby,M
13362932,Mahesh Manjrekar,M
33758328,Pammi Somal,F
15223564,Sidney Franklin,M
32768063,James Flood,M
16594592,Negin Farsad Kimmy Gatewood,F
7127336,Larry Fessenden,M
17407003,Alfred E. Green,M
25665099,Riad Sattouf,M
18931926,Bent Hamer,M
20638510,Jeremy Saulnier,M
694559,René Laloux Tibor Hernádi (technical director),M
11450022,George Nichols,M
21945721,Jack Gold,M
6964031,Prakash Belawadi,M
10273522,Yukio Noda,M
8938005,Enrique Carreras,M
35237136,Jugal Kishore,M
101813,Brett Ratner,M
2654899,Guru Dutt,M
3596344,Chang Yoon-hyun,M
6000991,Nuri Bilge Ceylan,F
2053414,Don McKellar,M
24389330,Lucian Pintilie,M
9998295,David Giler,M
15217227,Jang Sun-woo [ 1 ],M
508458,Shekhar Kapur,M
149789,Alfred E. Green,M
8401840,John Madden,M
4185840,Ken Blancato,M
8612519,Alexander Korda,M
1507610,Norton Virgien Igor Kovalyov,M
15611153,William Duncan,M
34588826,T. Krishna,M
33192024,Martin Gates,M
33084718,Cai Shangjun,M
22050584,Griff Furst,M
10087767,Melville Shavelson,M
34002759,Sujit Mondal,M
2926668,Corey Yuen,M
6483271,Martha Fiennes,F
7506680,Charles Jarrott,M
547378,John Hamburg,M
286828,Hamilton Luske Clyde Geronimi Wilfred Jackson,M
7114779,Arthur Lubin,M
5700963,Dominik Moll,M
13260553,Marco Bellocchio,M
1991057,Christian Zübert,M
18973715,Qamar Zaidi,M
12142819,Gottfried Reinhardt,M
1430395,Henry Cornelius,M
2506296,Johnnie To Wai Ka-fai,M
30282734,Will Canon,M
12782082,Delmer Daves,M
12867186,Roger Corman,M
28776744,Maurice Elvey,M
8258812,Bobby Roth,M
20700044,Tex Avery,F
18764211,Sidney Poitier,M
27484963,Pankaj Parashar,M
3520849,Joyce Chopra,F
3471403,Wesley Ruggles,M
21204995,Norman Taurog,M
7276526,Kenneth Glenaan,M
286830,Darrell Rooney Jeannine Roussel,M
8710347,Sean S. Cunningham,M
28208037,Dave Fleischer,M
5860476,Patrick Stettner,M
8244890,David Hillenbrand Scott Hillenbrand,M
33192532,Song Hae-sung,F
17368024,Tod Browning,M
1836603,K. S. Adhiyaman,F
6766096,Norman Taurog,M
18510962,Claudio Dabed,M
27759897,Manoj Tiwari,M
18906393,Lance Comfort,M
18204928,J. Gordon Edwards,M
8829690,Peter Chan,M
26284710,Terence Fisher,M
26623809,Uday Shankar,M
25904386,Frank Tuttle,M
1356647,Michael Seresin,M
14583360,William A. Wellman,M
2063141,Rob Zombie,M
27890476,Elio Petri,M
24133446,Arturo Ripstein,M
16274146,Mario Camerini,M
29076211,Henry Edwards,M
26048076,Mani C. Kappan,M
27701212,Freddie Francis,M
2145582,Curtis Bernhardt,M
4265347,Adam Shankman,M
4207108,Don Edmonds,M
21760237,David Field,M
6321630,Chris Columbus,M
28374339,Olivier Megaton,M
34813612,Vinod Mukhi,M
35732025,Daryl Wein,M
154699,Allan Dwan,M
35705743,Paul Angunawela,M
30000454,John Francis Dillon,M
171070,Robert Benton,M
675213,Geoff Murphy,M
24193797,Julien Duvivier,M
26369030,Michael Powell,M
5085119,Norman Tokar,M
616554,H. C. Potter,M
2957732,Ida Lupino,F
20442820,Hong Sang-soo,F
19138342,Rick Rosenthal,M
829663,Jan Švankmajer,F
5499151,Antonio Banderas,M
5984762,H.C. Potter,M
6506391,Rainer Werner Fassbinder,M
1881878,John Badham,M
27420736,Quentin Lawrence,M
1750147,Ford Beebe B. Reeves Eason,M
1746418,Francis Lyon,M
2142304,Rajiv Mehra,M
22422976,Buzz Kulik,M
19558717,Peer Guldbrandsen,M
4481841,Brad Turner,M
24165812,Richard Fleischer,M
1529108,Rod Lurie,M
31021585,Charles Barton,M
9263475,Daniel Petrie,M
9244959,Alfred E. Green,M
4015188,Victor Fleming,M
240907,Steve Carr,M
10473518,Benny Chan,M
6461832,Gottfried Reinhardt,M
30229919,H. Bruce Humberstone,M
19834111,Helmut Käutner,M
33427419,Bharat Rangachary,M
5259161,Bong Joon-ho,M
19106328,Compton Bennett,M
26113897,Ken Yip,M
17823561,Fred Niblo,M
24785258,Klay Hall,M
17682521,Ravi Dewan,M
25063718,Curtis Jackson,M
4894733,John Mackenzie,M
12596990,Andrew Shapter,M
24878469,Alan J. Pakula,M
5374123,Anant Mahadevan,M
27902760,Robert McKimson,M
28787942,Charles Sturridge,M
33621234,Leonide Moguy,M
30863517,Jacques Tati,M
19542160,Poul Bang,M
7926725,Sandy Harbutt,F
113427,James L. Brooks,M
4348820,Eric Hendershot,M
19286205,P. Neelakantan,F
11604017,Clarence Brown,M
31664578,K Madesh,F
16733548,Kathryn Bigelow,F
13888061,Mahesh Bhatt,M
20904047,Bhappi Sonie,F
29227333,J. Williams,M
11463940,Cristian Nemescu,M
25256434,David Jablin,M
28045665,Peter Greenaway,M
31540281,Gazi Mahbub [ 1 ],M
5207053,Vikram Bhatt,M
12141443,Peter Slodczyk,M
11685571,Dudley Murphy,M
3680813,Baltasar Kormákur,M
28359971,Per Blom,M
20358379,Edward Cahn,M
22479951,Ilya Averbakh,M
12898367,Preston A. Whitmore II,M
9734319,Raj Kapoor,M
18359410,Antonio Eguino [ es ],M
10479762,John Sayles,M
6028263,Kathleen Slattery-Moschkau,F
24097616,Philip Haas,M
11216936,Lamberto Bava,M
26067751,Francisco del Villar,M
24109118,Alfred Santell,M
5501180,David Steinberg,M
11216928,Lamberto Bava,M
15669605,Ray Taylor,F
19419965,Quentin Masters,M
24632980,Masahiro Kobayashi,M
13900943,The Butcher Brothers,M
33433068,Edmund Mortimer Arthur D. Ripley,M
10716714,Alki David Michael Greenspan (co-director),M
22326365,Þorfinnur Guðnason Andri Snær Magnason,M
384209,Clint Eastwood,M
3569886,Phil Joanou,M
1615582,Anthony Harvey,M
6816104,Vidhu Vinod Chopra,M
12982230,Konstantin Lopushansky,M
13579442,Manoj Agrawal,M
13564723,Peter Jackson,M
19098625,Dante Lam,M
3830101,Bertrand Tavernier,M
9334416,Tod Browning Harry Sharrock (A.D.),M
5570152,Howard Hawks,M
3267959,Alfonso Cuarón,M
3239688,Neil Jordan,M
12091375,Eric Steven Stahl,M
33922458,Mahesh Bhatt,M
3893312,Allen Hughes,M
21875242,Luigi Comencini,M
14238581,Peter Sollett,M
32832220,Robert N. Bradbury,M
705925,Ron Howard,M
14202294,Charles M. Jones,M
630721,Paul Thomas Anderson,M
18714525,Marie Miyayama,F
15850590,Henry Levin,M
31825883,Prabhat Mukherjee,M
63310,George A. Romero,M
36252903,Gus Trikonis,M
1343517,John Duigan,M
31117400,Kenneth G. Crane,M
18163109,Walter Hill,M
32084013,Prabhat Mukherjee,M
11314595,Savage Steve Holland,M
20903029,Himmat Dave,M
2353166,George Cukor,M
29303900,Paddy Considine,F
2642413,Nir Bergman,M
22731928,Ricardo Franco,M
7005141,Charles Walters,M
12625671,Leigh Jason,M
19928345,Marc Allégret,M
18849372,P. Neelakantan,F
14737005,Jules White,M
8556248,David T. Hardy,M
12064079,Nidhi Prasad,F
1973137,Bala,F
20795248,Harry Booth,M
28542060,Shane Van Dyke,M
1751093,Phil Karlson,M
32075926,Tim Whelan,M
11650544,Mauro Borrelli,M
12282438,Alan J. Levi,M
15347769,William Nigh,M
15411235,Eliane Caffé,F
21640926,Yuliya Solntseva,F
26045232,Andrew Morahan,M
15198392,Vladimir Bortko,M
28376038,George King,M
4560,Mel Gibson,M
31899408,Hans Abramson Hans Alfredson Arne Arnbom Tage Danielsson Lars Görling Ingmar Bergman Jörn Donner Gustaf Molander Vilgot Sjöman,M
2248157,Barbara Kopple,F
33200310,Robert Vince,M
253511,Giovanni Pastrone,M
13100513,Gene Deitch Animation direction: Václav Bedřich,M
1363969,Robert Clampett,M
23146599,Antonio Margheriti,M
8076234,Desmond Davis,M
6941316,John Paddy Carstairs,M
2269465,Jim Isaac,M
8779670,Lewis Seiler E.A. DuPont,M
14738317,Jules White,M
20842172,Kevin Connor,M
18939796,Robert F. McGowan,M
5420499,Ravi Chopra,M
30033553,Sathish Kumar,M
27338431,Wayne Kopping Erik Werth,M
2672060,John Waters,M
9893687,Nikos Koundouros,M
676038,Robert Altman,M
26100183,Matthew Piacentini,M
28467619,Rajko Grlić,M
10586341,Mark Lamprell,M
6698176,Daniel Lapaine,M
7984838,Kent Alterman,M
509987,Tom Tykwer,M
28831013,Anders Grönros,M
17188776,Dave Thomas,M
28250307,Paul Schrader,M
3403739,Richard L. Bare,M
32013865,Uttam Kumar Pijush Basu,M
17590402,Michel Leroy Edmond Séchan,M
8932874,Oxide Pang,F
21470321,René Clair,M
5302863,Alex Hinton,M
31546554,Louis J. Gasnier,M
25013052,David Burton,M
1277918,Tim Burton,M
24228496,Andrew Overtoom ( animation ) Alan Smart ( animation ) Tom Yasumi ( animation ),M
13992233,Buster Keaton Malcolm St. Clair,M
2291574,Oliver Stone,M
2880425,Malcolm D. Lee,M
29211207,Keoni Waxman,M
27439922,Tom Hanks,M
1934127,Edward Burns,M
9252771,Richard Thorpe,M
11115214,Spencer Gordon Bennet,M
24746257,Ben Ketai,M
23007411,Bob Balaban,M
1643555,Otto Preminger,M
6331676,Frank D. Gilroy,M
9355314,Marcel Langenegger,M
2856978,John Boorman,M
1273396,Mike Mitchell,M
34109841,Dorothy Arzner George Fitzmaurice,M
1400465,Siddiq Barmak,M
31331222,Charles Martin,M
28889012,Harald Reinl,M
25079845,James Whale,M
54030,Cameron Crowe,M
20959633,C. Thomas Howell,M
10132736,Dave Fleischer,M
5290892,Roger Corman,M
23960576,Malcolm St. Clair Charles Kerr (assistant),M
11283436,Hamid Rahmanian,M
31710893,Griff Furst,M
13115364,Drew Emery,M
17752353,Cesare Canevari,M
4622101,Minoru Kawasaki,M
5391207,Stacy Cochran,F
24508400,Frank Cappello,M
11467875,Robert Greenwald,M
32583135,Jon Jost,M
23813994,Slobodan D. Pesic,M
20671995,Carlo Vanzina,M
9155539,Guy Hamilton,M
21282769,Matthew Vaughn,M
29041999,Paolo Virzì,M
28984349,Anthony Clarke,M
67420,Steven Seagal,M
25283083,Bradley Dorsey,M
6800756,Jonathan Kaufer,M
10009844,Harry Horner,M
10444367,Tay Garnett,M
15399672,Walter Grauman,M
5793348,Rodney Ackland,M
33606614,Claude Chabrol,M
4647640,Leslie Libman Larry Williams,M
26723505,Clive Donner,M
7810848,Nana Dzhordzhadze,F
7765621,Lamont Johnson,M
23907596,Amarjeet Dev Anand (ghost),M
19942793,Frank Cassenti,M
3681345,James Ivory,M
1334841,Yoshimitsu Morita,M
23541374,William A. Seiter,M
23737629,David Hand,M
13950959,Martin Scorsese,M
9075293,Rainer Werner Fassbinder,M
19190340,Marie Hubert Frohman George Irving,M
22869340,Rithy Panh,M
9998102,Héctor Olivera,F
27371888,Henry Levin,M
3644034,Paul Morrissey,M
3969200,Mani Ratnam,M
19286286,P. Neelakantan,F
24700816,Christian Faure,M
4226948,Simon Aeby,M
7301220,Ken Annakin Arthur Crabtree Harold French Ralph Smart,M
20904289,Ravi Tandon,M
23690966,Joseph Kane,M
2337217,Paul Wendkos,M
24962407,John Eyres,M
18832959,Beatriz Flores Silva,F
24394835,Marcos Efron,M
34776126,Iqbal Durrani,M
4764761,Marc Munden,M
21805765,Gracia Querejeta,F
17014422,Tso Nam Lee,M
21142046,Casper Andreas Fred M. Caruso,M
32078999,Stephen Gyllenhaal,M
161500,George Cukor,M
5315073,B. Reeves Eason Joseph Kane,M
21871346,Ellory Elkayem,F
16226808,Lawrence Huntington,M
17343113,Nitin Bose,M
11509274,Rex Tucker,M
25405727,Judson Pearce Morgan,F
14040063,Sam Wood Gustav Machatý (uncredited),M
385706,Bradley Raymond,M
129331,Norman Jewison,M
24210886,Samuel Martín Mateos Andrés Luque Pérez,M
2236329,Nancy Meyers,F
7986861,Mark Gravas,M
15401493,Kris Isacsson,M
2267088,Michael Anderson,M
12401202,Bert I. Gordon,M
6533801,William Nigh,M
18569524,Maurice Pialat,M
13179336,Fred Jackman,M
32009821,Jeffrey W. Byrd,M
1068884,Paul Schrader,M
34929088,Frank Lloyd,M
26631176,Mark Young,M
22558992,Jud Taylor,F
27177006,George Hickenlooper,M
1438595,Brian De Palma,M
473086,Peter Jackson,M
31232513,Alex Kurtzman,M
14540936,Vinod Pande,M
34393185,Daniel Vance,M
5901847,Mrinal Sen,M
24061036,William A. Seiter,M
4127710,Jeroen Krabbé,M
5045155,Sam Taylor,F
16941996,Aparna Sen,F
12602650,Diane Crespo Stefan Schaefer,F
23571690,Jacques Deray,M
18015352,Martin Ritt,M
2296721,Werner Herzog,M
12383757,Mack V. Wright,M
9986386,Léa Pool,F
2435668,Renny Harlin,M
2367145,Norman Jewison,M
33058860,Emile Chautard,M
26905304,B. N. Reddy,F
293524,Tim Burton,M
1828843,Rajkumar Santoshi,M
12075306,Theodore Reed,M
14862528,D. W. Griffith,M
20904259,Samir Ganguly,M
30699430,Hemant Madhukar,M
10796990,Roberto Rossellini,M
28463106,Knut Erik Jensen,M
648216,Ramesh Sippy,M
19440608,Doug Wolens,M
23848853,Aashiq Abu,M
18178353,Raoul Walsh,M
12296573,Maurice Elvey,M
3523090,Claude Chabrol,M
26737218,Luis Enrique Vergara Jack Hill [ 2 ],M
17382714,Chuck Jones,M
33002614,Sachin Pilgaonkar,M
5019937,Walter Hill,M
22533765,George Sherman,M
18264961,Robert McKimson,M
8893822,Donald W. Thompson,M
15082106,Mehul Kumar,M
13638226,Franco Zeffirelli,M
20593843,Tinnu Anand,M
2959718,Andrew Upton,M
23039320,Kris Lefcoe,M
23345842,Jerzy Skolimowski,M
26177277,David Seltzer,M
882893,Irvin Yeaworth,M
8134379,Heikki Veijola,M
2345562,Kevin Macdonald,M
1887155,Richard Oswald,M
14527359,Edward Bernds,M
24932519,Richard Loncraine,M
476008,Norman Jewison,M
4299508,Nicole Holofcener,F
15213615,Robert F. McGowan,M
2106930,Jean-Jacques Annaud,M
2091547,Michael Curtiz,M
28616678,Phil Rosen,M
5085987,Jay Russell,M
23821597,Abel Ferrara,M
21780522,Kenneth Glenaan,M
7605182,Marco Kreuzpaintner,M
168958,Sean S. Cunningham,M
3546038,Jamil Dehlavi,M
20216539,Krzysztof Kieślowski,M
23477436,Alfred Hitchcock,M
28872325,Larry Peerce,M
32717999,Frank Tashlin,M
32422858,Joe Nimziki,M
